record_id,n_stems,stem_diameter_1_cm,stem_diameter_2_cm,stem_diameter_3_cm,stem_diameter_4_cm,stem_diameter_5_cm,height_m,life_stage,physiological_condition,classification,county,latin_name_clean,common_name_clean,generic_name_clean,genus,species,combined_stem_diameter_cm,is_multistem,crown_radius_n_m,crown_radius_s_m,crown_radius_e_m,crown_radius_w_m,crown_radius_se_m,crown_radius_nw_m,crown_radius_ne_m,crown_radius_sw_m,crown_radius_minimum_bounding_circle,crown_radius_maximum,data_contributor_id
5d23c447-7ac3-4a03-9e43-d7a06823f384,1,12.0,,,,,5.0,early_mature,good,rural,gloucestershire,tilia sp.,lime,lime,tilia,sp.,12.0,False,2.0,2.5,2.0,2.5,,,,,2.2,2.5,C5
da9d1527-4142-4c2b-aa49-60f1be2308b7,1,104.0,,,,,24.0,mature,good,rural,gloucestershire,quercus cerris,turkey oak,oak,quercus,cerris,104.0,False,11.0,12.0,12.0,10.0,,,,,11.5,12.0,C5
c06ef613-a0b0-416d-867e-2221c3a7cd95,1,23.0,,,,,10.0,early_mature,good,rural,gloucestershire,juglans regia,walnut,walnut,juglans,regia,23.0,False,5.0,3.5,3.0,2.5,,,,,4.2,5.0,C5
57fef453-5d31-4a92-97b9-4ffa9c5e38c7,1,150.0,,,,,25.0,ancient,good,rural,gloucestershire,quercus robur,english oak,oak,quercus,robur,150.0,False,9.0,9.0,8.0,8.0,,,,,9.0,9.0,C5
40a0cedf-633e-43d0-a9be-fb0a2d5c8d26,1,14.0,,,,,7.0,young,good,rural,gloucestershire,quercus robur,english oak,oak,quercus,robur,14.0,False,3.5,3.5,3.0,4.0,,,,,3.5,4.0,C5
2f6791f0-6732-4fe8-a4c0-16207e39bfc3,1,29.0,,,,,14.0,semi_mature,fair,rural,gloucestershire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,29.0,False,4.5,5.0,5.0,5.0,,,,,5.0,5.0,C5
f62bff14-41a2-43eb-91d8-03f70a0f1b3f,1,80.0,,,,,19.0,mature,good,rural,gloucestershire,quercus robur,english oak,oak,quercus,robur,80.0,False,8.0,8.5,9.0,9.0,,,,,9.0,9.0,C5
5faa9b9c-c4a8-41ab-9a4a-83782fd7b74c,1,37.8021163428716,,,,,12.0,mature,good,rural,gloucestershire,acer campestre,field maple,field maple,acer,campestre,37.8,False,7.0,4.5,7.0,5.0,,,,,6.0,7.0,C5
cac07a97-aa7f-415d-aa95-a330e8f68503,1,39.0,,,,,19.0,mature,good,rural,gloucestershire,acer platanoides,norway maple,norway maple,acer,platanoides,39.0,False,7.0,6.0,6.0,8.0,,,,,7.0,8.0,C5
72e5459e-2a1f-423a-a2c6-9e32412d93a6,1,18.0,,,,,12.0,early_mature,good,rural,gloucestershire,liriodendron tulipifera,bois jaune,tulip tree,liriodendron,tulipifera,18.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C5
312446f0-6088-40cd-bb80-83df591d9620,1,164.0,,,,,31.0,mature,good,rural,gloucestershire,sequoiadendron giganteum,wellingtonia,redwood,sequoiadendron,giganteum,164.0,False,11.0,7.0,8.0,8.0,,,,,9.0,11.0,C5
ac2f1efe-0a53-4789-95d2-17f17e58db8c,1,16.0,,,,,2.5,,fair,rural,gloucestershire,prunus sp.,prunus,cherry,prunus,sp.,16.0,False,2.0,2.5,3.0,3.0,,,,,3.0,3.0,C5
ba6ab81c-5605-4b3a-bf84-bbc71ecd1d13,1,47.0,,,,,18.0,mature,good,rural,gloucestershire,tilia cordata,small leaved lime,lime,tilia,cordata,47.0,False,8.0,6.0,7.0,7.0,,,,,7.0,8.0,C5
5733fe61-ae03-478d-b1aa-01eea98e341e,1,55.0,,,,,11.0,mature,fair,rural,gloucestershire,prunus sp.,prunus,cherry,prunus,sp.,55.0,False,6.5,6.0,6.0,7.0,,,,,6.5,7.0,C5
0a378b06-ec68-4d5d-8df7-ecb7fdae0841,1,35.0,,,,,10.0,mature,fair,rural,gloucestershire,prunus sp.,prunus,cherry,prunus,sp.,35.0,False,4.0,7.0,5.0,3.0,,,,,5.5,7.0,C5
aac1d981-a2f3-41e8-84b5-526086716f38,1,27.0,,,,,8.0,mature,good,rural,gloucestershire,pyrus salicifolia,willow leaf pear,pear,pyrus,salicifolia,27.0,False,2.5,4.0,3.0,3.0,,,,,3.2,4.0,C5
51528005-1e77-4813-b7c8-d970687e40a3,1,48.0,,,,,17.0,mature,good,rural,gloucestershire,cupressus x leylandii,leyland cypress,cypress,cupressus,leylandii,48.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C5
6a680649-97de-4d3c-9ec5-49944e6c0c79,1,12.0,,,,,2.5,early_mature,fair,rural,gloucestershire,prunus sp.,prunus,cherry,prunus,sp.,12.0,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C5
7285041d-3d3f-4b20-89bf-0df72539ac82,1,28.0,,,,,8.0,early_mature,good,rural,gloucestershire,quercus robur,english oak,oak,quercus,robur,28.0,False,5.5,5.0,5.0,5.5,,,,,5.2,5.5,C5
f44ac31b-5f89-48c4-8987-21161b1dad60,1,67.0,,,,,19.0,mature,good,rural,gloucestershire,fagus sylvatica,beech,beech,fagus,sylvatica,67.0,False,6.0,7.0,8.0,7.0,,,,,7.5,8.0,C5
79d8abb9-aeab-4242-bebf-6ae737d55e69,1,14.142135623730951,,,,,5.0,early_mature,fair,rural,gloucestershire,quercus ilex,holly oak,oak,quercus,ilex,14.1,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C5
ec93a9a0-20e7-4cb9-9d1e-1be0796cf633,1,10.0,,,,,4.0,early_mature,fair,rural,gloucestershire,quercus ilex,holly oak,oak,quercus,ilex,10.0,False,1.5,1.5,1.5,1.5,,,,,1.5,1.5,C5
7fd82b89-05b9-46d7-bea1-1085868e6d12,1,8.0,,,,,2.5,early_mature,fair,rural,gloucestershire,quercus ilex,holly oak,oak,quercus,ilex,8.0,False,1.5,1.5,1.5,1.5,,,,,1.5,1.5,C5
7f283242-5f7d-4606-8ca7-31a17ac646c4,1,8.0,,,,,3.0,young,fair,rural,gloucestershire,quercus ilex,holly oak,oak,quercus,ilex,8.0,False,1.5,1.5,1.5,1.5,,,,,1.5,1.5,C5
1f3d9275-d379-4fe3-b7bf-6030d7f31144,1,12.0,,,,,5.0,early_mature,fair,rural,gloucestershire,acer pseudoplatanus,sycamore,sycamore,acer,pseudoplatanus,12.0,False,2.0,2.0,3.5,0.5,,,,,2.0,3.5,C5
842b1ebd-9b3d-4a9e-8469-33df4367b287,1,50.0,,,,,13.0,mature,good,rural,gloucestershire,juglans regia,walnut,walnut,juglans,regia,50.0,False,5.0,6.0,6.0,4.5,,,,,5.5,6.0,C5
7a4bdca8-f41e-4596-8728-13698d0eb800,1,50.0,,,,,12.0,mature,good,rural,gloucestershire,fagus sylvatica,beech,beech,fagus,sylvatica,50.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C5
c87104f9-f73c-4078-9581-556c2e5c232b,1,80.0,,,,,13.0,mature,good,rural,gloucestershire,taxus baccata,common yew,yew,taxus,baccata,80.0,False,6.0,7.0,8.0,7.0,,,,,7.5,8.0,C5
f766cd9f-4fb0-4b5f-b7c0-4d3ae3242533,1,22.0,,,,,11.0,early_mature,fair,rural,gloucestershire,alnus cordata,italian alder,alder,alnus,cordata,22.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C5
64198590-520b-4002-a7da-aa01bbee42d3,1,19.0,,,,,8.0,early_mature,fair,rural,gloucestershire,alnus incana,grey alder,alder,alnus,incana,19.0,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C5
e5549509-8f9b-44f6-996b-21262d7284b1,1,19.0,,,,,10.0,early_mature,fair,rural,gloucestershire,alnus incana,grey alder,alder,alnus,incana,19.0,False,2.5,3.0,2.5,3.0,,,,,2.8,3.0,C5
f9f5d18c-255f-4138-bdb9-51c19ed3e484,1,12.0,,,,,5.0,early_mature,good,rural,gloucestershire,sorbus aria,common whitebeam,whitebeam,sorbus,aria,12.0,False,2.5,2.5,2.0,2.0,,,,,2.5,2.5,C5
465bdb8c-5024-4312-ad89-38d9259bd339,1,11.0,,,,,5.0,early_mature,fair,rural,gloucestershire,sorbus aria,common whitebeam,whitebeam,sorbus,aria,11.0,False,2.5,2.0,2.0,1.5,,,,,2.2,2.5,C5
d2402c50-65fa-49eb-ba88-5892bf87bea5,1,29.0,,,,,11.0,early_mature,good,rural,gloucestershire,alnus cordata,italian alder,alder,alnus,cordata,29.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C5
762a4926-13c9-45a3-8556-86a437680e9c,1,28.0,,,,,11.0,early_mature,good,rural,gloucestershire,alnus cordata,italian alder,alder,alnus,cordata,28.0,False,3.0,2.5,3.0,3.0,,,,,3.0,3.0,C5
ad3e38b2-7eef-4bf3-a983-c82c76f8722b,1,14.0,,,,,9.0,early_mature,poor,rural,gloucestershire,populus sp.,poplar,poplar,populus,sp.,14.0,False,2.0,2.0,2.0,2.0,,,,,2.0,2.0,C5
